id,name,screen_name,location,statuses_count,friends_count,followers_count
3019785648,Jill HOU,MonkiHou,"Los Angeles, CA",0,12,2
1212200857451646977,Antonio Lujic,AntonioLujic,,0,134,2
1137391886065438720,Honour izuka,Honour36785658,,0,437,13
1122664616184754176,Iza.,Slatio3,,155,357,22
1043246140475494400,𝖄𝖆𝕾𝖘🇹🇷,UYasindbz,,299,313,25
1193197696292663297,Gustavin 🇸🇪,henrique207389,"Uberlândia, Brasil",307,226,63
853316576292069377,Norman Maiß,Norman_Maiss,"Brandenburg, Deutschland",7,153,15
1211387662747066368,Inci Enes,InciEnes2,,6,104,1
3291984312,Liam Roberts,LRobertsTWD,England,2781,1061,150
1112357138649747461,DEN41K,k_den41,,1,224,7
1212436267394203648,keith baldwin jr,keithbaldwinjr1,,0,168,12
1168454407366819841,Dawid,Dawid65869583,"Szczecin, Polska",0,28,2
1212435896600948736,Kiya,lakiyaa_,,1,33,4
1211633482041946112,James Hake,JamesHake19,,11,103,7
1177381487647363072,T.L. Wilson,TLWilso64906243,,19,388,73
1187042638119219200,kura katina,katina_kura,,0,336,8
1198329363835604993,Antony Wishart,antony_wishart,,2,110,1
1163134944211873793,Nouri,Nouri39960263,,1,158,6
1204148970102099969,alexis 💎,yo_pley,"Lyon, France",7,34,5
1172532177545945088,Danjean Noé,NoeDanjean,,6,9,13
819706073372381185,Movingskydiver95,Movingskydiver9,,31,50,9
1212125771000451073,Piashi,PiashiOfficial,"Dhaka, Bangladesh",2,47,1
1210896497786544128,Gayane Kosakyan,GayaneKosakyan,Armenia,0,112,3
1212399531536478208,Golfgang,Golfgang7,,0,31,1
4780894463,🕶️ Monu Yadav 🚱🚯🚭,Monuyadavghj,I hate Corruption/Politics 😠,1958,187,147
1212434212734652417,A Spurs Fan,Jc55Spurs,,23,135,4
1161760142653820928,Abdullah M.O.,MOSALAH00502693,,65,1145,87
977963478219612160,ItsRJ_25,RajHegde25,,252,103,21
1206772176961114112,Pâmela,PmelaFlores5,"Gravataí, Brasil",47,149,17
1184167292470472705,twelve is grinding,twelveissabot,"Houston, TX",243,273,1520
1212432831005085697,Ángel Garcia,Bepachitan,,15,169,7
1212406822079873024,Leo Cerretti,leo_cerretti,,11,129,17
743034486590345216,𝕄𝕒𝕥𝕒𝕨𝕒𝕣𝕒𝕟🥦,robimtwrn,✈️,10383,508,567
1211646371003944961,AbonileJabavu,AbonileJabavu,,0,372,10
976832150367502336,LAPORTE JR14,KhadimF06990032,Senegal,3,170,7
1212433132789481473,Nanna Høgenhav Kristiansen,h_genhav,,0,8,0
158689771,Taillights,Zukibillie,,528,246,19
1212427955315433472,milyk2,milyk21,,0,55,1
1212428158131032065,Rish12,Rish1211,,0,104,2
1206673338032181248,ViseCS•,Alex96228218,"Bucureşti, România",4,102,1
1212430529103945728,Денис,AtzuO9TfWrqhIhM,,0,47,1
1183445481495527425,ঔূʀamon ꦿ᭄,rmnfrncs,Pamilyang Banal x Armgends,411,329,11
1212429603832127488,l c s,lcs44291524,,0,94,1
1212431576958562304,Ralph,Ralph36834344,,0,11,1
1212401323674484736,Michael.MT,TorchyMichael,,1,238,25
842503021884063744,Jacob The Meme God 🍉,TheEpicJacob,"Ontario, Canada",162,353,19
1171129763307622401,Lilou,lilou_arl_,,5,43,2
1157289358694764544,flmeywifhat,itsflmey,,226,346,14
3148584528,TheRealKon,aa53b1052ad3482,"Zrenjanin, Srbija",9,57,2
3359778073,SHUBHAM S WATHARKAR,imSSWatharkar,"Maharashtra, India",0,178,19
1212429860531912704,Oscar Vasquez,OscarVa80240233,,0,47,2
1212306880107692032,Sean Hughes,SeanHug61993431,,0,9,0
1024675917745012737,Suhas M N,Suhas_MN_07,"Bengaluru West, India",0,58,3
1129818694123606016,奏,lg9SepsoHVTrwCQ,,6,16,1
1212430468026552321,Beth Brown,BethBro65463251,,0,13,1
1212429285689942016,pablo4real,pablo4real2,,0,39,2
1210201979537911808,Yamada,Yamada24409897,,0,59,2
849303128910569472,My King Sporting,PaulosGabriela,,2,22,1
1212427761811218433,Max,MaximilianGoll2,,0,29,4
3290062121,Diego Verdina Zelaya,didaver_,"Asuncion, Paraguay",2359,1631,199
3292422744,Julia Van Den dool,DoolJulia,,0,128,12
1212426614417453056,Quentin Lear,QuentinLear,,0,59,1
1189910011142660097,MinaMagic🔴™️1️⃣8️⃣🇯🇵,Jack14x,,142,441,64
883308001851052033,Bruno Meurer,bbmeurer,"Juiz de Fora, MG",49,810,26
791028543610322944,damn that shit hurted,catfish8th,Limbo,7606,1419,84
1188564245543301120,Alaa,Alaa92830523,,6,59,2
1200212364483801089,s i l v a,jao00701628,,363,331,136
1212425558841102336,AngelaJoMomma,kangas_angela,,0,26,0
34983252,Alberto  MCM,alberto_mcm,"ÜT: 18.469196,-69.885697",6117,630,162
1212427487470161920,Chem_85,chem_85,,0,61,1
1212170824079142912,Giovanni Papia,GiovanniPapia,,2,24,1
1212423950145163264,cxrxnx lxcxs,CLxcxs,,0,10,0
1212273057357684740,#Ntokozo Mkhombo,MkhomboNtokozo,South Africa,1,155,9
1212409760512741376,Alesfaye,Alesfaye,XO,1,66,2
1212233561656328192,Akinkunmi Samuel,adura10226,,3,86,10
930285969751752704,EARTH ✳︎米国株配当投資家✳︎,level14master1,愛知県,1385,29,92
1205243220856324102,elo,elo_spr,,142,23,4
1143521591478951937,gabi noda,NodaGabriella,"Londrina, Brasil",1172,271,78
1209004826501083138,Chainarong,Chainar82212349,"จ.น่าน, ประเทศไทย",1,232,1
1212388462906634241,JaafarC137,C137Jaafar,Lebanon,0,95,3
1212425187825573888,Carl Hartley,CarlHartley18,,0,5,0
1121814585005178881,itskaceebaby,itskaceebaby,,5,54,12
4852214375,Seb_de_zyza🖖🏿,boulbikopp92,,0,56,1
3342063845,Jae Y. Ch.,Jael_Moon,,193,212,24
1180758755908243456,Mo.Ayoub,MoAyoub14,,23,196,5
1212422449054142464,Moisés Carrizales,MoissCarrizale1,,3,53,3
1210610843362066433,Steve,owaaakiel,"Sorsogon City, Bicol Region",72,446,77
960524174606454784,menino maluquinho 🙅🏼‍♂️😝,yuriFl6,"Barra Mansa, Brasil",628,908,370
1212423180272320512,snkrs_cult,snkrs_cult,,2,8,0
1048045627643514880,El fredo,Elfredo65135428,,7,138,3
1088136785719410689,Zyad,ZyadTamer13,,20,352,1
1212421312678772737,Reece,Reece80392253,,0,75,0
1112635723340021760,Artikz Snowyy,ArtikzS,,202,319,10
1212422256602701825,C,C73520301,,1,6,0
1192798808335249408,Krishna Tiwatne,KrishnaTiwatne,,2,4,5
1018385724737970176,RayleighFitz,RayleighFitz,,0,22,0
1212238345985613825,Aye_R3dd,AyeR3dd,,11,111,19
1212421902938992640,Rudy JR,RudyJR71994298,,0,12,0
870297568432889858,afq.f,afiq_fakrullah,,0,29,11
1202634785685827585,Face Of Morocco,faceofmorocco,,3,56,2
1211750923891920896,Riat Ashraf,AshrafRiat,,4,215,16
1159269373795807232,moussa gaye,moussag40543904,,3,258,24
1212420820170993665,Itsmeianbaira,itsmeianbaira,,2,110,3
1193465920498196481,Pranav,Pranav41727383,,1,18,0
3791277382,ashbel,Digojnr,"Pooley Bridge, England",910,36,190
1212417910267793408,Mother's Secret Recipe,MothersSecretR1,,3,10,0
1212411525404585984,dimitri carole,DimitriCarole,,0,7,0
1173273959191711744,d,D4n1elz,,84,111,13
1212346457065308160,Ana Sandoval,Ana_Sa_Sa,"Región de Murcia, España",13,332,14
1118073800703111168,takki,kahei22891234,,17,36,1
1212419986502762496,RoyaleExploring,RoyaleExploring,,0,18,0
1212417356535754753,Arturo,Arturo69422541,,2,106,1
1212417567068848128,Sam Lockley,SamJLockley,,4,128,72
1134912968,David Gilbert,dgi302,"Saginaw, MI",304,396,129
1212418819710283776,Haydin Connors,HaydinConnors,,0,38,1
706083002686775296,𝕃𝕖𝕠𝕫𝕚𝕟 ⓇⓂⒶ,Assumpcao_Leo10,"Jardim Ponte Alta , Vr City",651,260,696
1211922765147590656,jeffin philip,jeffinphilip8,,0,56,3
1205531101382553600,DaddyDuck,DaddyDuck20,,1,54,2
821704250518605824,Mattoso Wallace 🇦🇱,Mattoso15,Complexo Do Chapadão,3820,693,816
1196418983043272706,ajay babu,ajaybabum999,"Andhra Pradesh, India",3,120,5
1179886176829890562,J🤪,Juniorsouza211,,200,374,193
18754990,merdy,merdyandrian,"bandung, indonesia",742,442,261
167197632,Jomara Álvarez Águila,JomaraAlvarez,,7812,877,1134
1211494523005587457,Paul Moon,PaulMoo50729431,,587,210,8
1212338362352168961,tery the runner,teri33833017,Japan,10,31,1
996095887020568579,Bebey,Bebey58863108,France,6,74,6
1130147688102727680,Gastón🇸🇪,Gaston2401,,594,112,1
3037542396,Alif Pratama,Alifprtmm,Jakarta Capital Region,5,46,4
1210506740132802560,沖昭吾,3IuS7bedugNeUik,↓SNS稼ぎ術受け取りはこちらから↓,13,1195,56
1212415258972680192,Arnav Mittal,ArnavMittal17,,2,24,2
1103934479536578560,Dawood,Dawood52749294,,2,102,3
1147889770833600512,Med Nizar,MedNizar10,Tebessa,45,113,9
3235164624,Andy Zuke,andy_zuke,,0,101,4
1212414656163147776,Miles,Miles15109411,,1,64,0
1212411160416288768,Neek,Neek61314783,,0,101,1
1212405253993185281,Charlie #🔟,charlie_19lj,"England, United Kingdom",3,37,4
1212312639340105728,izrinshamir,izrinshamir,"Johor Bahru, Johor",1,18,0
1212415088470085632,AWB,AWB65597703,,1,43,1
1198310202337980416,Rick,Rckoww,,6,11,2
376593000,Captain Mar-Kell,SAUNDERS4G,,9053,813,362
1191399919082446848,andy,andy21100,"Lakeland Highlands, FL",3,18,1
804618135395598336,Unstoppable🌊,UnstoppableWxve,Österreich,34,321,11
1212413014718074880,nate,nate35183501,,0,102,4
1212414343251255297,VincentVanHelden,VincentHelden,,0,22,4
1212414120349167616,张世强,EBuoGuvlFR5DyGv,,0,12,0
1212412397060644864,Richodelll⛅🌠,Richodel_29,,3,36,7
1194625359758544897,老蕭,k87c5OseuP2b9Ec,,0,52,2
1211204887431659520,Kiid_Savage,KiidSavage5002,,0,151,0
1188552345396961282,@ebolasokk,ebolasokk,,4,55,8
1212410667547820033,Luann Caló,CaloLuann,,2,135,4
1212412404979515392,Bleocean,BleoceanHQ,India,0,40,0
1174040865557360640,A3E3H..,A3E3H2,,361,15,13
978967369375608833,Jeannette Dove,Jaydo420,"Houston, TX",4,381,14
1086063852037513219,Lt,tremdelondres10,,92,123,93
1203671945079853056,Chris Bottomley,udchris98,,11,99,3
1211250782164504576,قابیل بی بیل🗿,qabilbibil,Islamic Republic of Iran,16,30,3
1212412046131658753,Ultramegadarkknight,Ultramegadarkk1,,0,59,1
1212411818326421505,Caoimhe O Connor,CaoimheOConnor5,,2,49,0
1144191272934150144,عمر المنقاوي,omarmangaoi20,مكة المكرمة,113,144,7
3385923700,Alex Silva,AlexSil06068321,"Brasília, Brasil",612,1007,67
1189140232081465345,leo777,leo77784316456,"Liverpool, England",6,39,3
1211941764782678016,OldYellow,OldYellow12,,7,21,0
1212410186876407808,Fidzmarohom,Fidzmarohom1,,8,70,2
934330573765599232,S◆J◆ 🙋,M_Sona_,India,1923,564,79
1212410168018780160,mohamed,mohamed27304673,,0,33,1
1212408330758438912,Davonta Williams,DavontaWillia14,,0,106,0
1209597920640667654,Martyna,Martyna72942930,,0,28,0
1193733448579592193,yider,yider04693876,,0,472,0
869006084865835008,KyserLoong,KyserLoong,"Sabah, Malaysia",127,159,21
1178434085498191872,martindbrown253@gmail.com,martybleflare,"Tacoma, WA",1,6,1
1205131786663026688,Youtive324,youtive324,usa,9,113,4
1204072760919633920,MICHEL,MICHEL49735847,,0,165,8
1211400919385956352,anthony cherrylee,ACherrylee,,3,19,4
1174336590350618624,Mark Pashley,MarkPashley3,,0,45,1
1133217225664598016,Tammantha,Tammantha1,,0,110,2
1212370356138201088,тoмι1121,Tomi1121_,,96,174,13
3421899261,deemagz,delemagz,"Lamitan, Autonomous Region Of Muslim Mindanao",854,678,73
1181406926455869440,Sean Murphy,TRD1118192048,"Mooresville, NC",167,174,8
1212406004463239169,LaLaBear🥀🐻,LaLaBea74802700,,2,15,0
1171589385994850310,Tino,Yooteeno,Playing scrims ,479,674,18
1212408328149585920,Kevin Cardenas,KevinCa01848962,,0,23,0
1208590836398804992,Jãogilberto,Jaogilbertolv,,43,105,9
1211826954166358016,Bat_man@23,Batman245718233,,0,59,0
475609359,ゆーへ,61o3,,377,72,84
1030398892263665666,pachitaku,pachitaku2,日本,0,6,0
1112747469178208256,hipboi,alexlim42898210,,1,53,2
246138472,Elias Ventura,Destro1234,,6,25,5
1210933169475608577,Nombuso Mkhize,nombuso_gcwabe,,0,24,6
36795951,Shawn,diva_barbie86,Miami,9389,789,492
1212059690483343360,Dedde,Dedde30605516,,0,54,1
1212226417296961538,นฤเบศร์ บุญธรรม,9YWcAxtQdSsZ7Yo,,0,166,2
1212401153981345797,champiñón on on,elchampinon_01,,7,22,1
1212388569710358529,JONATHA'S,JONATHAS_EST,,62,185,10
940511248608763906,Meloi,Mastahds,"Medan Kota, Indonesia",1,21,6
14276630,Harshad Pingle,harpin1,"Pune, India",22,255,7
1166164104282890240,Lilamartinez,Lila_martinez11,,2,31,2
1211913661368782850,plaboi666,plaboi999,,8,35,2
1212396686925893632,Rayoxz,Rayoxz1,,3,73,8
1203547244063887361,刘子杰,fyl080Nr28VDyiK,,0,70,2
1206249579013967872,Sanch3z666,sanch3z666,,0,73,3
1145929684502360064,Camila,XM0212,Medellín ,0,737,19
1116320538207461376,🖕🏽,RyoKo41123260,,0,34,3
1212403156451123200,Nancy Nwihi,NNwihi,,5,46,1
1212399441300164609,Willard Mtombeni,MtombeniWillard,,0,38,0
1212395254466273280,Megan,Megan29770681,,2,19,4
1049130186690711552,wael Elshazly,wael51426198,,5,107,11
1030269613332996097,Ferman Salazar,SalazarFerman,"Bogotá, D.C., Colombia",59,1461,111
1210298894527193094,PinkPaypah,PPaypah,,0,31,5
1003334680266133504,@George_bautista,Georgeb70733119,"Bogotá, D.C., Colombia",1133,104,18
1211437880792322048,野球ファン,love11891189,,21,77,0
632483204,Mauro,mauro_majareza,,30,229,15
3873750897,BC_Bearcats Bball,BC_BearcatBball,"Cayce, SC",1271,255,475
806456322661216256,Cheese,cheese_cheesein,,35,198,3
375920671,Theo Gintonis,theog27,,803,1179,134
2416278543,Juan Esteban Corzo,juanecorzo7,"Bogotá, D.C., Colombia",904,1966,109
127914645,Jhon Castiblanco,jhonecast20,Colombia,345,324,32
1211729841311010816,ashashash,paulinoashley10,"General Mariano Alvarez, Calabarzon",0,15,1
1201268913146880000,André Noçais,ANocais,,3,35,1
1212399006078234624,edwin,edwin14292639,,0,29,0
1212391834422407168,Eric Barrett,Beardog1189,"Lancaster, NY",2,163,4
1212399820930863104,喔喔,kwAEO2sB7FNe09G,,0,9,2
141379426,Germán Sorzano,gast91,,401,538,23
1028663704974446592,#ctcfcsulaiman786,Sulaima38466101,Cape town,34,114,38
3269481739,ronaquino,ronaquinoDFS,"California, USA",125,106,34
1208789782756769792,Derek,DerekCa63261641,,3,36,2
752147082622803968,EVOL,kyouder_man,位置情報を追加,6,534,38
1167886681166569472,Da Romênia🇷🇴,Lucasjr03,Bangu,427,244,111
985501823174955011,Daniel 'GolymK' Luís,GolymK,,6,72,126
1212195089281241089,Ronald Sarmiento,_____ronald,,0,74,8
1211489095244906496,Saint.blood🚩,SaintObrabo,,34,133,2
4889428805,💝❤️💞💓🖤🧡💔💗💖💜💛❣️💕💙💘💚,el_purimo,,29,74,16
916549949818494976,sukiiiimyshukaa0816,xxqy1124,,19,102,5
1212009168413945856,draculaphyoe977,draculaphyoe977,,0,14,0
1212396482059366400,Jeff Jones,JeffJon66193261,,0,10,0
833083335362482176,😈,tbs_____O2,約束は絶対,51,166,18
385674681,Manuel Andrés Marín,MarnAndrs,Colombia (Bogotá D.C),2629,1231,163
1212394785622740994,Jankande,Jankande1,,1,211,4
1212382851863175169,Nuno Calisto,nunmicalsi,"Aveiro, Portugal",2,64,2
1078743711486525440,Zakari.V,zakari_v,,90,89,5
1160343102755868673,CWG,CWG66115947,,6,810,23
71010322,Mr Bones,_Sr_Bones,Bogotá,7475,1048,389
3102767349,CARLOS MOSQUERA,camosquera82,,86,74,14
1211968076729634816,Majoreudes,majoreudes,,1,128,2
1038063676828336128,Kadanamir,Kadanamir11,,125,663,4
1208598574553911296,庄司行汰,Eqv4B6NTfQ1PeN7,,0,112,25
1127799945027837952,farheen,farheen27198841,,0,93,5
1212392752974987264,Didem👣,whoissayen,,0,61,3
1212392644858351616,Ryan,Ryan40670290,,1,24,0
1204812633322467328,gio,gio05505851,,0,444,8
1177943421551599617,Wande,WG10gab,,0,285,29
1195667118160842758,Jay,Jay77228151,,0,239,1
2515516223,Lady Monique,Monique96485280,Diversity Management Group LLC,17,310,24
1212351126105812993,𝐆𝐚𝐯 𝐋𝐞𝐞 𝐖𝐢𝐥𝐤𝐢𝐧𝐬𝐨𝐧,GavLeeWilkinson,Essex,11,510,24
2637456817,Zanzibar 🇧🇼🇨🇮🇨🇻🇨🇲,naledi_noah,France / canada / Luxembourg,1490,2619,148
1212381377229754369,kmx#27,27_kmx,,0,56,1
1212393804373741568,Stinky,Stinky13963662,,0,25,0
1145948573810528256,Marquise Boyd,MarquiseBoyd5,,5,73,5
958248704137338880,😋🇸🇬,8guDt6Yzq1ETNLk,,135,290,67
901039439614320649,ajith kumar .rmk,MadhanKumarR15,Chennai,1956,253,42
848529886960603136,Qubit,ushukk,,62,1230,91
1182178907933544449,kevon misher,MisherKevon,"Houston, TX",131,644,134
1212378367086878721,Halo4eva24,halo4eva24,,5,61,2
1212386260242710531,Andrew Saldana,AndrewSaldana19,,0,49,3
4830792815,NORA,NORA___MR,"Doha, Qatar",77,278,15
1174805348676460544,Amine Moustati,moustati_amine,,4,144,1
135189348,Dirty K 💩🤖🍳,nebostrangla,"Nebo, NC",7987,864,239
513411844,Mario Williams,Blackelite29,,406,259,35
1123608914388373504,Carl K,CarlK56132222,,0,26,9
150941856,Jorge Alem,farmaciaalvarez,Olavarria. Argentina,2529,1210,276
1211636478104653824,nrntshshsh,nrntshr1,,1,28,2
1211409018851192832,Dalla Sicilia,_la_Sicilia,"Sicile, Italie",30,200,8
35022066,Frank,FRANK_GUGZ,Toronto,542,650,107
1190522672276361216,吳木桓,jwNXsxFqhIdmu33,,0,24,0
1210902360630759424,•,j3bir,London,432,158,22
1170871566629916672,Steven Hirsch,StevenH70411640,,3,40,2
363110124,Marcus D. Allen,m_dallen,"Tuscaloosa, AL",1,38,15
2866261637,sanda,YSandaogo,,7,176,9
1042774413664346112,hi,yuanstop16,Tabi ng Caltex,725,105,69
1211032178257121280,Anthony Velasquez,Anthony09116103,,0,23,1
1209961838290624518,𝚂𝙰𝙽𝚃𝙸𝙰𝙶𝙾 𝚆𝙸𝚃𝙴𝙼𝙱𝚄𝚁𝙶,santi_witemburg,,0,37,3
1157622967423164416,Hr.Kévin,HrKvin1,,0,405,2
1212388824287830017,HjR,H___j__R,,1,80,8
4100733261,Rick Franco,imrickfranco,"Kendall, FL",1,322,28
1212389197438341121,Lusneaks,lusneaks,,0,30,3
1212386803900014592,LoganG,LoganG17883662,,0,106,2
3495562937,John Rodriguez,JohnRod50762415,,103,47,26
1184251916915822592,Antony Fabian Ramirez,AntonyFabianra2,,1,215,10
4736913141,Milani Motheo,llmatlawe,,129,44,10
437204227,Mira,mira75ny,USA,342,41,9
1049205502775767040,Maylsss,JohnCuevillas,"Los Angeles, CA",3096,261,124
1212368360735825921,Gavin McMullen,NOTtheREALgavin,"Grants Pass, OR",0,171,7
1151833082103644165,JanMagbanua,JanMagbanua1,,2,40,0
253253954,Cristhian Molina,fercho9108,Donde haya un balón,1259,1300,388
1060651230878412800,𝔸𝕟𝕒𑁍,Vieira_ana11,Cf,2356,542,252
1212384714587176960,palli,palli27637961,,0,128,5
623151005,Danilo,daniloalvarezh,villavicencio,1104,516,58
1158333824406884353,Michael 🇮🇪,LittleSaint57,,346,398,31
1167999266364612614,KCCC,kcsanlorenzo13,mnl,34,93,30
1212383539519352832,マシュー,B1OJCK4k5N4BmHN,,17,16,1
1212383528719024129,Rienaldy Putra Musaffa S.Ds.,aldmusaffa58_,,18,68,2
376931666,eduard,altamira02,,58,186,10
1212383305426862082,gonzalo,gonzalo43866228,,0,95,3
57217339,Chwinam,Chwinam,"Clawson, Michigan",3512,2141,150
160087948,Dam 🅱️ig Sham🅱️,BigShamb,[$(VA)$] IG: Dam.Big.Shamb,25333,411,958
1116818297394204672,Inside Hoopz,InsideHoopz,,5764,370,127
1074864792916103169,Alanadm3,Alanadm31,,0,45,3
1212382339398942726,Matthew,Matthew71879153,,1,51,1
1205149900775870464,Anna Jordanova,AnnaJordanova1,,0,25,0
1175774210330976256,Jason Howell,JasonHo02327275,,0,22,0
1212372573075279872,Fin,finlay_rintoul,,2,141,70
1212384247836577793,Achilles Salayo,AchillesSalayo,,0,70,1
1202388842612834304,มันหวาน🍠,SSWEPW,,389,144,6
1212381716637028353,TwistedFate,Twisted33843621,,0,76,1
1197854372073365504,kurt,k51lang,,8,69,8
1151922012375474179,KAUA SILVA,Kaua48397740,"Paris, France",273,277,118
1211881803486679040,Helois,Helois09078289,,3,91,2
1212383067605594113,Chris John,ChrisJohnPascu2,,0,4,0
1212383389417783296,Gabriel Luis,Gabriel79775944,,32,519,29
1199339007211008002,soulaym an,AnSoulaym,Casablanca,1,7,0
1116618991198294023,Pourya Fathi,pouryafathi,جمهوری اسلامی ایران,61,85,0
328581798,Josh Miller aka Mr. Taco aka Taco Soldier,Joshmiller1834,"Crescent Springs, KY",114,46,8
960614831022923777,Charles Sallis,CSallis2,,6,1673,58
1146935743081697282,Star Run Club,starrunclub,,10,84,8
1212146734421299200,Yeezus,YeezusAzael,"Grand Rapids, MI",41,73,6
1204099428597911552,Ivan,Ivan57966879,,0,24,0
1170177646254329856,Kimani,Kimani66113629,,0,14,0
1212377716885835777,Iqbal Fauzi,mhmdiqbalfa,,2,11,0
1211707595615956992,Samuel Famiyeh,inlaidbear,,5,17,2
1212379789387939840,Biel_Figueiredo_fg,Gabriel39728576,"Itapevi, Brasil",0,42,0
1212300165932929024,William Willy,DumboWa,"Mombasa, Kenya",2,86,3
1134506988694642688,lo_antonioni,LoAntonioni,"Porto Alegre, Brasil",580,81,59
1212380278724812802,Junizo Tomás,JunizoT,,0,39,0
1198009995180331008,Allaoui Sidahmed,AllaouiSidahmed,,1,65,2
1208174542218248193,Raj,Raj96295075,,1,10,1
1207407188978913282,Waqar Mohammed,WaqarMohammed8,,8,321,8
1131804108015456257,Anders,AndersWJ10,"Esbjerg, Danmark",29,178,4
1127465110169985024,𝔽𝕚𝕜𝕣𝕪 ℍ𝕒𝕫𝕚𝕗,FkryHzf,"Seremban, Negeri Sembilan",304,204,28
903113159493525504,andres bolaños,andresgerrero08,,159,1745,71
250705772,Clintin,nitnilc,,142,293,15
1212328288300847104,Sayantan Biswas,01sbiswas,,1,315,0
1082111228925919232,Pai do seu neném ✠,ogudesouza,"Cabo Frio, RJ - Brasil",479,1239,353
202793072,Caglar Deger,talkmasterdeger,Istanbul-TURKEY,2335,1079,86
1179059004355600385,🇮🇹 Alessandro Ivaldi 🇮🇹,AlessandroIval1,,3,781,18
2438994791,João P.G. Montemezzo,jpmontemezzo,"Santa Catarina, Brasil",2104,236,243
1068651542,Anthony,AJN1986,"New York, USA",24,248,36
1212275660464381952,The Wonderboy,FritzWonderboy,"Mandaue City,Cebu",0,123,2
1210146794824273920,Deltakt,Deltakt2,,93,72,4
1211634314284109824,D.Fung,DFung14,,1,17,0
1162850892963622912,vas🤠,itzvas_,,419,776,17
1912594502,Mike Lutgen,LutgenMike,,549,808,69
1212373679897595904,Da TechniQ Dude,DaTechniq,,0,34,2
1058348654094766080,今井大喜,WkvAOEcBWsVNkdr,青森 平川市,29,87,37
1212374915778658309,Luke,luket_88,,0,28,1
1212376254235594752,mr.ernesto,GhoudyTrap,,0,26,5
1139206585681633283,Ryan Buttress,RyanButtress,"Bristol, England",38,159,14
937783878038761472,Boush_XD,boush_10,"Cairo, Egypt",7,239,38
270202145,Edhita Kirana,edhitakirana,,4194,523,533
1212018237833015304,Junior,Junior55701218,,0,197,3
1209104753898196997,Jordan Kalinowski,JordanKalinows2,,3,688,25
1212059948026171398,Khing Lukman,khinglkmn,,0,17,2
3874300643,Luan ᶜʳᶠ🔴⚫️,Luancrf19,"cidade alta, juiz de fora",2742,311,405
1147033032445984768,lele,lele26529325,,0,337,1
378162616,Rich Merritt,r_merritt26,,1312,1443,158
1212373947271938049,Mike,Mike77947098,,0,25,0
1212240260098191360,Shahid Vahora,shahid_vahora,,0,47,4
1212371351979220992,Wade_3,Wade385729366,"New York, USA",0,13,0
893974112040865792,Bernardo ''BRNRDO'' Villela,BRNRDO_IO,"Florianópolis, Brasil",1585,293,62
37398817,I Am Legend,PsycheSays,Pahang,19830,2630,181
1212195898672857088,David Bartlett,DavidBa32888689,,0,105,2
992275623027486722,木本航平,mokuhon5081,北海道 苫小牧市,38,84,33
966611282324611077,Zayprophet,zayprophe7,,548,94,19
514007102,❤พรีออเดอร์สินค้าเกาหลี 🇰🇷ส่ง14มกราคม✈☃️,_1641092467202,อินชอน เกาหลีใต้,2742,512,249
1193774345228836864,Alessandro,alessssandroee,,156,459,74
831972170297376770,Mouad Doss,Mouad_Messrar,,1,26,2
1204758271174889472,Ahmed Keleş,AhmedKele5,,0,149,0
1212369197147148288,Hikaru,Hikaru79828171,,15,19,6
1110283104680333312,ragekid rezn,reznfn,,995,686,84
229795660,#Bassey King 🇳🇬,Basseylives,online,14719,2131,2387
1201075472844644352,Lydia Sierra,LydiaSierra13,,0,102,6
1212297468089495553,mike,mike00848384,,0,23,1
1211590222447697920,Cle Filho De Deus,DeusCle,,0,166,6
1212365701509337089,Carlisle Sharon,CarlisleSharon1,,29,475,199
3351599847,Marco Maranci,MaranciMarco,,3,841,28
1161218354612461573,Yury Guilherme ᶜʳᶠ,YuryGuilherme2,RJ,98,254,27
879158958765871104,Rugwiro🇷🇼,Yves_novman,promised land,96,429,95
320893447,jessica clay,ClayJessica,United States,10690,820,195
1207863447557419008,viiniicius,MarcosV03197419,,3,1778,109
1212182109760045056,Franci007,Franci0072,,2,86,1
1061739170,Ear Hustla,allnappz,,15,2601,116
1210992399897358337,MokaKola,MokaKola2,,4,222,3
1212364329774796800,朴朴piao,piao49943522,,0,27,0
1212364446498050050,Krizsán Barnabás,BarnabasKrizsan,,0,12,0
1212343126095888389,Tareq Aziz,TareqAz05322684,"Chittagong, Bangladesh",0,451,17
1204699331451740160,•《ҡ ყ ℓ ε》•,grilledfish21,"Taguig City, National Capital ",4,48,4
847900698461310976,Bana N,BanaN18858,Aleppo,6,149,12
1212230189154856960,The Tunnocks Bar Boy,tunnoclbar,,19,99,7
1030208311961047040,nicolas mechin,NicolasMechin,"Aquitaine, France",0,25,5
1135737733614170113,Paradifals,Paradifals,Samarinda,298,320,92
1212362731849801729,Muhamed Mabtoul,MabtoulMuhamed,,0,112,0
1209761603824095237,Faraj Alshandoli,FAlshandoli,,1,201,2
2572201571,Ahmed Tareq Ali,AhmedTareqw,,48,36,10
1212238005630464000,Johnny Buckets,stife_ykts,NEW YORK,29,197,6
1205587013266759680,DesMcMahon,DesMcMahon8,"Dublin City, Ireland",56,92,5
1849484233,Ariel Torres,torresariel80,"San Juan, Argentina",3346,2597,1282
1212360802327416832,Nthai🇱🇸,VacantiaBona,Lesotho - Mafeteng,55,1222,335
826220924382900224,Kevin Vasquez 🇦🇷,Kevin_vz07,"Buenos Aires, Argentina",122,169,13
